Volume,Budget,Year,Credit_limit,Product_type,Legalstatus,Payment_type
44.1,67.58,2017,3000,Diesel,Limited_Company,Direct_Debit
67.52,100.39,2018,4000,Diesel,Partnership,Direct_Debit
55.39,102.52,2018,3000,Diesel,Limited_Company,Direct_Debit
39.14,72.76,2018,400,Diesel,Limited_Company,Direct_Debit
140.56,227.49,2018,1000,Diesel,Limited_Company,Direct_Debit
33.5,59,2018,500,Diesel,Limited_Company,Direct_Debit
208.35,308.91,2018,2500,Diesel,Limited_Company,Direct_Debit
127.1,203.61,2018,2400,Diesel,Limited_Company,Direct_Debit
57.61,102.87,2018,3000,Diesel,Limited_Company,Direct_Debit
173.03,321.4,2018,3600,Diesel,Limited_Company,Direct_Debit
42,70.43,2018,1750,Diesel,Limited_Company,Direct_Debit
27.19,38.71,2018,500,Diesel,Limited_Company,Direct_Debit
247.77,369.64,2018,4000,Diesel,Sole_Trader,Direct_Debit
40.95,62.17,2018,600,Diesel,Partnership,Direct_Debit
92.48,136.64,2018,2200,Petrol,Limited_Company,Direct_Debit
176.05,273.67,2018,2400,Petrol,Sole_Trader,Direct_Debit
99.62,182.06,2018,2600,Diesel,Limited_Company,Direct_Debit
109,235.18,2018,2250,Diesel,Limited_Company,Direct_Debit
222.21,337.9,2018,4000,Diesel,Sole_Trader,Direct_Debit
84.47,124.4,2018,2800,Petrol,Limited_Company,Direct_Debit
25.08,37.96,2018,400,Diesel,Limited_Company,Direct_Debit
25,43.9,2018,600,Diesel,Limited_Company,Direct_Debit
54.04,88.6,2018,600,Diesel,Limited_Company,Direct_Debit
52.73,86.06,2018,500,Diesel,Limited_Company,Direct_Debit
126.36,273.46,2018,1500,Diesel,Limited_Company,Direct_Debit
180.25,288.68,2018,4900,Petrol,Sole_Trader,Direct_Debit
155.61,275.07,2018,4500,Diesel,Limited_Company,Direct_Debit
72.88,107.21,2018,2500,Diesel,Limited_Company,Direct_Debit
32.21,47.44,2018,1400,Petrol,Sole_Trader,Direct_Debit
33.82,50.68,2018,500,Diesel,Sole_Trader,Direct_Debit
72.78,127.83,2018,600,Diesel,Sole_Trader,Direct_Debit
40.77,65.4,2018,400,Petrol,Sole_Trader,Direct_Debit
55.38,97.19,2018,500,Diesel,Limited_Company,Direct_Debit
76.63,138.27,2018,2400,Diesel,Limited_Company,Direct_Debit
20,29.12,2018,700,Diesel,Sole_Trader,Direct_Debit
97.25,145.34,2018,1800,Diesel,Sole_Trader,Direct_Debit
5.75,8.32,2018,700,Diesel,Limited_Company,Direct_Debit
16.14,26.13,2018,1000,Diesel,Partnership,Direct_Debit
70.9,152.07,2018,2000,Diesel,Limited_Company,Direct_Debit
47.57,88.71,2018,800,Diesel,Limited_Company,Direct_Debit
141.57,240.12,2018,2800,Diesel,Limited_Company,Direct_Debit
54.03,86.18,2018,1200,Diesel,Limited_Company,Direct_Debit
63.53,100.65,2018,400,Diesel,Limited_Company,Direct_Debit
5.98,8.68,2018,1000,Diesel,Limited_Company,Direct_Debit
69.86,105.9,2018,400,Diesel,Partnership,Direct_Debit
210.6,325.6,2018,4000,Diesel,Limited_Company,Direct_Debit
71.78,155.99,2018,2100,Diesel,Limited_Company,Direct_Debit
111.55,197.48,2018,900,Diesel,Limited_Company,Direct_Debit
44.3,63.57,2018,1000,Petrol,Partnership,Direct_Debit
44.65,70.51,2018,750,Diesel,Limited_Company,Direct_Debit
212.23,351.56,2018,4400,Diesel,Sole_Trader,Direct_Debit
30.37,43.43,2018,700,Petrol,Limited_Company,Direct_Debit
333.98,563.97,2018,2500,Diesel,Limited_Company,Direct_Debit
125.8,180.13,2018,2100,Diesel,Limited_Company,Direct_Debit
40.12,60.15,2018,800,Petrol,Limited_Company,Direct_Debit
63.72,99.55,2018,3800,Diesel,Limited_Company,Direct_Debit
56.7,85.42,2018,600,Diesel,Limited_Company,Direct_Debit
60.74,95.11,2018,600,Diesel,Limited_Company,Direct_Debit
61.04,104.52,2018,1000,Diesel,Limited_Company,Direct_Debit
32.31,55.42,2018,1600,Diesel,Limited_Company,Direct_Debit
38.82,56.36,2018,1400,Petrol,Limited_Company,Direct_Debit
34.29,55.87,2018,750,Petrol,Sole_Trader,Direct_Debit
47.42,89.86,2018,1000,Diesel,Limited_Company,Direct_Debit
50.42,82.03,2018,500,Diesel,Limited_Company,Direct_Debit
91.71,156.54,2018,1000,Diesel,Limited_Company,Direct_Debit
11.18,16.64,2018,500,Diesel,Limited_Company,Direct_Debit
356.11,548.67,2018,3000,Diesel,Limited_Company,Direct_Debit
108.25,173.49,2018,4000,Diesel,Limited_Company,Direct_Debit
66.12,99.37,2019,500,Diesel,Limited_Company,Direct_Debit
110.31,157.6,2019,4000,Diesel,Limited_Company,Direct_Debit
188.32,298.89,2019,3300,Diesel,Limited_Company,Direct_Debit
48.08,84.17,2019,1800,Diesel,Limited_Company,Direct_Debit
87.13,131.81,2019,3000,Petrol,Limited_Company,Direct_Debit
98.15,147.23,2019,1000,Diesel,Sole_Trader,Direct_Debit
20.27,28.39,2019,800,Petrol,Limited_Company,Direct_Debit
100.86,190.13,2019,1000,Diesel,Limited_Company,Direct_Debit
29.11,44.56,2019,2250,Diesel,Limited_Company,Direct_Debit
100,142.11,2019,2000,Diesel,Sole_Trader,Direct_Debit
101.78,154.46,2019,1500,Diesel,Sole_Trader,Direct_Debit
69.18,121.42,2019,1300,Diesel,Limited_Company,Direct_Debit
53.92,93.04,2019,500,Diesel,Limited_Company,Direct_Debit
111.62,186.87,2019,4000,Diesel,Limited_Company,Direct_Debit
216.71,371.03,2019,4800,Diesel,Limited_Company,Direct_Debit
98.22,170.91,2019,1800,Diesel,Limited_Company,Direct_Debit
91.65,156.99,2019,600,Diesel,Limited_Company,Direct_Debit
26.9,41.67,2019,500,Diesel,Limited_Company,Direct_Debit
174.03,304.34,2019,3000,Diesel,Limited_Company,Direct_Debit
57.32,98.88,2019,500,Diesel,Limited_Company,Direct_Debit
35.16,57.74,2019,500,Diesel,Limited_Company,Direct_Debit
44.52,62.8,2019,500,Diesel,Limited_Company,Direct_Debit
111.96,157.94,2019,3000,Petrol,Limited_Company,Direct_Debit
86.31,130.4,2019,1200,Diesel,Limited_Company,Direct_Debit
40.86,63.72,2019,3500,Petrol,Partnership,Direct_Debit
205.77,399.16,2019,4500,Petrol,Limited_Company,Direct_Debit
53.02,89.04,2019,2500,Diesel,Sole_Trader,Direct_Debit
34.05,49.85,2019,500,Diesel,Sole_Trader,Direct_Debit
21.76,34.18,2019,1000,Diesel,Limited_Company,Direct_Debit
10.76,16.47,2019,1500,Diesel,Limited_Company,Direct_Debit
80.74,122.48,2019,1800,Petrol,Limited_Company,Direct_Debit
50.02,87.73,2019,500,Diesel,Limited_Company,Direct_Debit
54.11,91.84,2019,750,Petrol,Limited_Company,Direct_Debit
250.68,436.31,2019,3000,Diesel,Partnership,Direct_Debit
124.01,200.11,2019,1800,Diesel,Limited_Company,Direct_Debit
36.19,50.75,2019,1500,Diesel,Limited_Company,Direct_Debit
333.09,527.86,2019,3750,Diesel,Limited_Company,Direct_Debit
106.78,177.59,2019,2800,Diesel,Limited_Company,Direct_Debit
167.99,261.49,2019,3900,Diesel,Limited_Company,Direct_Debit
129.69,223.17,2019,2800,Diesel,Limited_Company,Direct_Debit
97.79,143.71,2019,3000,Diesel,Limited_Company,Direct_Debit
54.38,83.33,2019,750,Diesel,Limited_Company,Direct_Debit
82.54,128.38,2019,800,Diesel,Sole_Trader,Direct_Debit
288.95,467.26,2019,3000,Diesel,Limited_Company,Direct_Debit
117.26,203.68,2019,4500,Diesel,Limited_Company,Direct_Debit
51.13,79.21,2019,500,Diesel,Sole_Trader,Direct_Debit
45.72,67.39,2019,1000,Diesel,Limited_Company,Direct_Debit
58.88,89.86,2019,500,Diesel,Partnership,Direct_Debit
46.63,91.16,2019,500,Diesel,Limited_Company,Direct_Debit
103.88,176.98,2019,1600,Diesel,Limited_Company,Direct_Debit
43.32,70.8,2019,1500,Petrol,Limited_Company,Direct_Debit
28.62,45.78,2019,1000,Diesel,Limited_Company,Direct_Debit
75.73,115.62,2019,500,Petrol,Limited_Company,Direct_Debit
4.61,11.66,2019,500,Diesel,Limited_Company,Direct_Debit
50,79.86,2019,1500,Diesel,Limited_Company,Direct_Debit
49.82,77.59,2019,900,Diesel,Limited_Company,Direct_Debit
87.97,125.85,2019,1000,Diesel,Sole_Trader,Direct_Debit
70.04,101.2,2019,800,Diesel,Limited_Company,Direct_Debit
60.74,87.62,2019,500,Diesel,Sole_Trader,Direct_Debit
37.67,61.73,2019,400,Diesel,Limited_Company,Direct_Debit
63.03,107.38,2019,1000,Diesel,Limited_Company,Direct_Debit
58.15,84.09,2019,750,Diesel,Limited_Company,Direct_Debit
32.29,51.36,2019,500,Diesel,Limited_Company,Direct_Debit
52.66,75.41,2019,500,Diesel,Limited_Company,Direct_Debit
60,98.96,2019,500,Diesel,Limited_Company,Direct_Debit
59.23,95.34,2019,4000,Diesel,Limited_Company,Direct_Debit
15.97,24.45,2019,400,Petrol,Limited_Company,Direct_Debit
266.65,418.29,2019,1000,Diesel,Limited_Company,Direct_Debit
143.34,223.48,2019,2250,Diesel,Limited_Company,Direct_Debit
72.17,114.92,2019,2100,Diesel,Limited_Company,Direct_Debit
142.24,216.72,2019,3000,Diesel,Limited_Company,Direct_Debit
42.13,64.25,2019,400,Diesel,Limited_Company,Direct_Debit
46.29,64.92,2019,700,Petrol,Limited_Company,Direct_Debit
109.52,181.58,2019,1000,Diesel,Sole_Trader,Direct_Debit
58.07,98.61,2019,1100,Diesel,Limited_Company,Direct_Debit
121.5,201.27,2019,3000,Diesel,Limited_Company,Direct_Debit
127.36,208.11,2019,1500,Diesel,Limited_Company,Direct_Debit
76.52,107.32,2019,3000,Diesel,Limited_Company,Direct_Debit
64.46,104.41,2019,500,Diesel,Limited_Company,Direct_Debit
13.63,20.93,2019,3000,Diesel,Limited_Company,Direct_Debit
92.98,151.78,2019,3750,Diesel,Limited_Company,Direct_Debit
307.76,527.11,2019,3500,Petrol,Limited_Company,Direct_Debit
98.64,188.01,2019,4500,Diesel,Limited_Company,Direct_Debit
130.33,221.31,2019,3300,Diesel,Limited_Company,Direct_Debit
16.14,25.09,2019,1000,Diesel,Sole_Trader,Direct_Debit
30.18,48.17,2019,600,Diesel,Limited_Company,Direct_Debit
57.46,89.97,2019,700,Diesel,Limited_Company,Direct_Debit
19.27,27.02,2019,900,Petrol,Limited_Company,Direct_Debit
111.58,187.94,2019,800,Diesel,Limited_Company,Direct_Debit
32.3,54.88,2019,800,Diesel,Limited_Company,Direct_Debit
35.02,53.46,2019,1500,Petrol,Limited_Company,Direct_Debit
53.5,80.28,2019,2000,Diesel,Limited_Company,Direct_Debit
375.57,582.51,2019,2500,Diesel,Limited_Company,Direct_Debit
45.05,75.74,2019,800,Diesel,Limited_Company,Direct_Debit
77.98,116.17,2019,1000,Diesel,Partnership,Direct_Debit
83.08,138.52,2019,2400,Diesel,Limited_Company,Direct_Debit
219.08,362.33,2019,2000,Diesel,Limited_Company,Direct_Debit
46.57,75.28,2019,400,Diesel,Limited_Company,Direct_Debit
26.95,40.57,2019,500,Diesel,Limited_Company,Direct_Debit
89.75,138.13,2019,3000,Diesel,Limited_Company,Direct_Debit
119.82,204.08,2019,500,Diesel,Limited_Company,Direct_Debit
77.84,121.8,2019,1200,Diesel,Limited_Company,Direct_Debit
285.33,465.95,2019,3000,Diesel,Limited_Company,Direct_Debit
150.12,246.45,2019,4500,Diesel,Limited_Company,Direct_Debit
36.12,57.78,2019,1000,Diesel,Sole_Trader,Direct_Debit
108.19,176.74,2019,1500,Diesel,Limited_Company,Direct_Debit
166.76,280.26,2019,1500,Diesel,Limited_Company,Direct_Debit
49.27,82.38,2019,4800,Diesel,Limited_Company,Direct_Debit
81.47,132.48,2019,1000,Petrol,Limited_Company,Direct_Debit
58.04,97.18,2019,1200,Diesel,Limited_Company,Direct_Debit
100.1,146.26,2019,1000,Diesel,Limited_Company,Direct_Debit
33.32,56.09,2019,1400,Diesel,Limited_Company,Direct_Debit
70.47,103.81,2019,700,Diesel,Sole_Trader,Direct_Debit
27.36,43.7,2019,500,Diesel,Sole_Trader,Direct_Debit
349.07,592.98,2019,1500,Diesel,Limited_Company,Direct_Debit
101.76,193.43,2019,1500,Diesel,Limited_Company,Direct_Debit
37,51.89,2019,500,Diesel,Limited_Company,Direct_Debit
172.5,254.54,2019,2250,Diesel,Sole_Trader,Direct_Debit
81.23,129.03,2019,2200,Diesel,Partnership,Direct_Debit
99.11,171.77,2019,3600,Diesel,Limited_Company,Direct_Debit
34.12,47.85,2019,750,Diesel,Limited_Company,Direct_Debit
29.98,48.04,2019,750,Petrol,Limited_Company,Direct_Debit
53.52,82.93,2019,750,Diesel,Limited_Company,Direct_Debit
133.27,205.63,2019,1000,Diesel,Limited_Company,Direct_Debit
38.82,54.44,2019,500,Petrol,Limited_Company,Direct_Debit
60.28,102.85,2019,1500,Diesel,Limited_Company,Direct_Debit
49.51,71.27,2019,500,Diesel,Limited_Company,Direct_Debit
67.95,97.38,2019,1500,Diesel,Sole_Trader,Direct_Debit
72.32,111.16,2019,400,Diesel,Limited_Company,Direct_Debit
60.13,92.27,2019,2500,Diesel,Limited_Company,Direct_Debit
99.35,165.19,2019,1400,Diesel,Limited_Company,Direct_Debit
28.55,40.04,2019,500,Petrol,Limited_Company,Direct_Debit
31.09,43.6,2019,500,Petrol,Limited_Company,Direct_Debit
46.79,74.11,2019,3000,Diesel,Limited_Company,Direct_Debit
76.73,119.32,2019,1500,Diesel,Limited_Company,Direct_Debit
36.55,51.26,2020,1250,Diesel,Sole_Trader,Direct_Debit
50.17,72.25,2020,750,Diesel,Sole_Trader,Direct_Debit
132.14,218.75,2020,1500,Diesel,Limited_Company,Direct_Debit
25.1,38.91,2020,2000,Diesel,Limited_Company,Direct_Debit
70.91,113.86,2020,500,Diesel,Sole_Trader,Direct_Debit
27.16,44.59,2020,600,Petrol,Limited_Company,Direct_Debit
42.56,70.16,2020,800,Diesel,Limited_Company,Direct_Debit
37,51.89,2020,1000,Petrol,Limited_Company,Direct_Debit
53.5,81.33,2020,400,Diesel,Sole_Trader,Direct_Debit
140.88,216.11,2020,1000,Diesel,Limited_Company,Direct_Debit
61.55,100.79,2020,1000,Diesel,Limited_Company,Direct_Debit
22.88,32.09,2020,1500,Petrol,Limited_Company,Direct_Debit
55.57,139.71,2020,1000,Diesel,Sole_Trader,Direct_Debit
40.86,63.46,2020,500,Petrol,Limited_Company,Direct_Debit
55.59,77.96,2020,400,Petrol,Sole_Trader,Direct_Debit
251.36,358.15,2020,2400,Petrol,Limited_Company,Direct_Debit
56.13,85.18,2020,500,Diesel,Sole_Trader,Direct_Debit
60.87,93.29,2020,2000,Petrol,Sole_Trader,Direct_Debit
35.02,66.23,2020,3200,Diesel,Limited_Company,Direct_Debit
104.7,153.15,2020,1000,Diesel,Limited_Company,Direct_Debit
90.19,160.85,2020,1500,Diesel,Limited_Company,Direct_Debit
99.52,165.48,2020,1500,Petrol,Sole_Trader,Direct_Debit
46.33,74.17,2020,500,Diesel,Limited_Company,Direct_Debit
157.38,261.55,2020,1500,Diesel,Limited_Company,Direct_Debit
59.31,89.47,2020,500,Diesel,Sole_Trader,Direct_Debit
110.41,183.58,2020,3000,Diesel,Limited_Company,Direct_Debit
43.04,70.89,2020,500,Diesel,Limited_Company,Direct_Debit
100.72,157.69,2020,800,Diesel,Sole_Trader,Direct_Debit
31.35,49.32,2020,1250,Diesel,Limited_Company,Direct_Debit
31.93,50.34,2020,600,Diesel,Limited_Company,Direct_Debit
52.29,73.33,2020,500,Petrol,Limited_Company,Direct_Debit
70.21,98.46,2020,800,Diesel,Sole_Trader,Direct_Debit
78.73,134.33,2020,2250,Diesel,Limited_Company,Direct_Debit
137.39,199.98,2020,2500,Diesel,Limited_Company,Direct_Debit
113.95,187.4,2020,1000,Diesel,Sole_Trader,Direct_Debit
290.18,421.11,2020,4500,Diesel,Limited_Company,Direct_Debit
61.93,102.8,2020,1200,Diesel,Limited_Company,Direct_Debit
239.57,405.11,2020,750,Petrol,Limited_Company,Direct_Debit
57.83,94.71,2020,1500,Diesel,Limited_Company,Direct_Debit
68.16,112.63,2020,1500,Diesel,Limited_Company,Direct_Debit
589.52,888.99,2020,1500,Diesel,Sole_Trader,Direct_Debit
150.06,237.67,2020,600,Diesel,Limited_Company,Direct_Debit
32.01,49.2,2020,1000,Diesel,Sole_Trader,Direct_Debit
16.71,27.26,2020,500,Diesel,Limited_Company,Direct_Debit
121.9,233.26,2020,1500,Petrol,Limited_Company,Direct_Debit
40.85,63.97,2020,800,Diesel,Limited_Company,Direct_Debit
32.25,50.28,2020,600,Diesel,Limited_Company,Direct_Debit
48.65,68.23,2020,400,Petrol,Sole_Trader,Direct_Debit
11.12,15.6,2020,400,Petrol,Sole_Trader,Direct_Debit
44.17,86.79,2020,500,Diesel,Sole_Trader,Direct_Debit
20,31.83,2020,1200,Petrol,Limited_Company,Direct_Debit
58.24,84.75,2020,1250,Diesel,Sole_Trader,Direct_Debit
142.81,224.11,2020,800,Diesel,Sole_Trader,Direct_Debit
59.45,121.31,2020,1000,Diesel,Partnership,Direct_Debit
70.48,113.4,2020,500,Diesel,Limited_Company,Direct_Debit
33.17,54.34,2020,1000,Diesel,Limited_Company,Direct_Debit
184.22,284.9,2020,1500,Diesel,Limited_Company,Direct_Debit
240,351.98,2020,3000,Diesel,Sole_Trader,Direct_Debit
21.16,32.76,2020,400,Petrol,Limited_Company,Direct_Debit
80.01,141.56,2020,1600,Diesel,Limited_Company,Direct_Debit
10.27,16.93,2020,400,Diesel,Limited_Company,Direct_Debit
92.55,152.89,2020,1500,Diesel,Limited_Company,Direct_Debit
328.82,500.58,2020,2000,Diesel,Limited_Company,Direct_Debit
159.67,240.86,2020,1800,Diesel,Limited_Company,Direct_Debit
599.99,852.95,2020,3000,Diesel,Sole_Trader,Direct_Debit
156.03,238.98,2020,750,Diesel,Limited_Company,Direct_Debit
17.25,24.19,2020,500,Petrol,Sole_Trader,Direct_Debit
45.09,63.24,2020,500,Petrol,Limited_Company,Direct_Debit
22.74,31.89,2020,400,Petrol,Limited_Company,Direct_Debit
149.51,249.48,2020,3000,Diesel,Limited_Company,Direct_Debit
42.33,72.77,2020,1000,Diesel,Limited_Company,Direct_Debit
16.05,24.55,2020,1000,Diesel,Limited_Company,Direct_Debit
58.87,96.7,2020,3000,Diesel,Limited_Company,Direct_Debit
21.46,34.02,2020,1000,Diesel,Sole_Trader,Direct_Debit
46.4,66.89,2020,400,Diesel,Limited_Company,Direct_Debit
58.97,96.18,2020,450,Diesel,Limited_Company,Direct_Debit
64.21,96.28,2020,400,Diesel,Sole_Trader,Direct_Debit
226.77,350.19,2020,3000,Diesel,Limited_Company,Direct_Debit
36.94,57.27,2020,500,Diesel,Sole_Trader,Direct_Debit
106.24,163.89,2020,1500,Diesel,Partnership,Direct_Debit
241.07,384.4,2020,2500,Diesel,Limited_Company,Direct_Debit
66.41,109.54,2020,2000,Diesel,Limited_Company,Direct_Debit
142.88,204.42,2020,4000,Diesel,Partnership,Direct_Debit
248.08,389.65,2020,3500,Petrol,Limited_Company,Direct_Debit
27.06,41.51,2020,500,Diesel,Sole_Trader,Direct_Debit
75.02,120.76,2020,2000,Diesel,Limited_Company,Direct_Debit
222.58,350.66,2020,3750,Diesel,Limited_Company,Direct_Debit
397.6,605.55,2020,3500,Diesel,Limited_Company,Direct_Debit
21.64,34.64,2020,500,Diesel,Limited_Company,Direct_Debit
73.35,120.99,2020,500,Diesel,Limited_Company,Direct_Debit
62.53,87.7,2020,1000,Petrol,Partnership,Direct_Debit
157.34,235.09,2020,3000,Diesel,Limited_Company,Direct_Debit
45.12,63.28,2020,500,Diesel,Limited_Company,Direct_Debit
84.38,140.28,2020,500,Diesel,Limited_Company,Direct_Debit
90.08,140.82,2020,2000,Diesel,Limited_Company,Direct_Debit
63.71,99.78,2020,2000,Diesel,Sole_Trader,Direct_Debit
54.91,82.77,2020,1000,Petrol,Limited_Company,Direct_Debit
56.97,93.83,2020,800,Diesel,Sole_Trader,Direct_Debit
173.1,269.9,2020,1500,Diesel,Limited_Company,Direct_Debit
66.46,114.92,2020,750,Diesel,Limited_Company,Direct_Debit
126.78,265.72,2020,3000,Diesel,Sole_Trader,Direct_Debit
74.25,119.67,2020,1000,Diesel,Limited_Company,Direct_Debit
107.05,167.5,2020,1200,Diesel,Limited_Company,Direct_Debit
63,102.83,2020,500,Diesel,Limited_Company,Direct_Debit
64.81,129.93,2020,2000,Diesel,Limited_Company,Direct_Debit
16.61,29.05,2020,1500,Diesel,Limited_Company,Direct_Debit
82.29,130.32,2020,2500,Diesel,Sole_Trader,Direct_Debit
66.85,100.34,2020,500,Diesel,Limited_Company,Direct_Debit
34.01,47.7,2020,400,Petrol,Sole_Trader,Direct_Debit
294.5,449.73,2020,1500,Diesel,Limited_Company,Direct_Debit
95.89,164.14,2020,2000,Diesel,Limited_Company,Direct_Debit
87.72,130.84,2020,2000,Diesel,Limited_Company,Direct_Debit
47.21,76.2,2020,4000,Diesel,Limited_Company,Direct_Debit
56.49,87.19,2020,1750,Diesel,Limited_Company,Direct_Debit
119.73,192.82,2020,1500,Petrol,Limited_Company,Direct_Debit
100.2,183.85,2020,4000,Petrol,Limited_Company,Direct_Debit
61.01,97.3,2020,1000,Petrol,Limited_Company,Direct_Debit
120.91,193.37,2020,1000,Diesel,Limited_Company,Direct_Debit
98.89,160.83,2020,1500,Petrol,Limited_Company,Direct_Debit
28.42,39.86,2020,650,Petrol,Limited_Company,Direct_Debit
52.6,81.21,2020,500,Diesel,Sole_Trader,Direct_Debit
21.57,33.99,2020,2000,Diesel,Limited_Company,Direct_Debit
31.77,51.19,2020,500,Diesel,Sole_Trader,Direct_Debit
76.75,117.29,2020,1000,Diesel,Limited_Company,Direct_Debit
109.86,179.4,2020,1350,Diesel,Limited_Company,Direct_Debit
39.95,65.34,2020,1600,Diesel,Limited_Company,Direct_Debit
73.33,133.42,2020,2000,Diesel,Limited_Company,Direct_Debit
98.57,146.01,2020,2500,Diesel,Limited_Company,Direct_Debit
51.75,84.48,2020,500,Diesel,Sole_Trader,Direct_Debit
5.18,7.41,2020,500,Petrol,Limited_Company,Direct_Debit
61.27,95.65,2020,600,Diesel,Limited_Company,Direct_Debit
40.91,108.09,2001,2800,Diesel,Limited_Company,Direct_Debit
42.75,68.08,2003,1000,Petrol,Sole_Trader,Direct_Debit
48.45,75,2003,500,Diesel,Limited_Company,Direct_Debit
68.53,105.58,2003,1100,Diesel,Limited_Company,Direct_Debit
34.33,50.28,2004,1000,Petrol,Limited_Company,Direct_Debit
66.35,105.48,2004,900,Diesel,Sole_Trader,Direct_Debit
57.12,84.33,2004,3000,Petrol,Limited_Company,Direct_Debit
75.53,112.37,2004,2400,Petrol,Limited_Company,Direct_Debit
48.68,90.04,2005,500,Diesel,Sole_Trader,Direct_Debit
51.91,83.26,2005,500,Diesel,Sole_Trader,Direct_Debit
88.04,126.57,2005,1500,Diesel,Sole_Trader,Direct_Debit
49.53,77.71,2005,400,Diesel,Sole_Trader,Direct_Debit
63.9,117.86,2006,1400,Diesel,Limited_Company,Direct_Debit
72.05,114.57,2006,1000,Diesel,Limited_Company,Direct_Debit
70.43,110.2,2006,500,Diesel,Limited_Company,Direct_Debit
70.06,111.38,2006,500,Diesel,Limited_Company,Direct_Debit
94.16,149.61,2006,2604,Diesel,Limited_Company,Direct_Debit
71.26,112.69,2006,1002,Diesel,Partnership,Direct_Debit
54.06,86,2006,600,Diesel,Limited_Company,Direct_Debit
44.2,70.15,2007,800,Petrol,Limited_Company,Direct_Debit
24.93,37.97,2007,500,Petrol,Limited_Company,Direct_Debit
175.05,273.81,2007,3000,Diesel,Limited_Company,Direct_Debit
80.04,138.85,2007,500,Diesel,Limited_Company,Direct_Debit
53.53,85.1,2007,400,Petrol,Partnership,Direct_Debit
70.09,111.43,2007,602,Diesel,Limited_Company,Direct_Debit
94.04,144.7,2008,3600,Diesel,Limited_Company,Direct_Debit
32.67,63.22,2008,600,Diesel,Partnership,Direct_Debit
37.32,58.7,2008,800,Diesel,Limited_Company,Direct_Debit
50.12,79.56,2008,1000,Diesel,Limited_Company,Direct_Debit
